day,total_amount,TRX_amount,WTRX_amount,WBTT_amount,BTC_amount,WBTC_amount,ETH_amount,USDT_amount,BTT_amount,WIN_amount,USDJ_amount,JST_amount,SUNOLD_amount,TUSD_amount,USDC_amount,NFT_amount,SUN_amount,DOGE_amount,BTT_amount,USDD_amount,HT_amount
2022-02-09,7127684926,232413237.2,1663564.856,0,1679244.39,0,686582.0659,6600757968,14428490.81,4067074.466,6368908.443,20838206.6,0,2193138.299,38112050.87,3224266.102,3377371.48,865.983349,14428490.81,0,0
2022-02-08,6826172294,210331121.9,5709390.439,0,3920252.183,0,719244.7102,6299642637,12764334.74,4460226.63,9467261.09,15147536.57,0,3124368.656,17564363.77,13056587.04,3328021.859,1287.966626,12764334.74,0,0
2022-02-07,6444612064,167529354,2237714.473,0,2248441.081,0,5778957.152,6055018347,29965847.36,9642090.614,4288348.414,18729173.9,0,3116096,12869120.1,7541806.971,2672396.121,2049.17332,29965847.36,0,0
2022-02-06,3466442089,117631082.3,1782362.013,0,1179983.912,0,890487.0155,3171616243,13597309.05,4913940.423,3311030.164,31334265.47,0,2121419.725,13256513.9,15973944.4,5485446.179,160.688518,13597309.05,0,0
2022-02-05,4183368686,182368270.2,2468441.957,0,5516519.561,0,384928.5663,3677867093,58030135.24,3870225.621,11660113.24,89082478.08,0,10333811.22,18100575.36,9357466.304,10724277.61,2956.735626,58030135.24,0,0
2022-02-04,5888638953,165505951.2,4989586.999,0,8895566.341,0,2609740.193,5273473661,70455915.06,3798047.885,12910649.98,113548317.1,0,6492658.192,26888066.7,7027005.536,18830083.32,3439.739462,70455915.06,0,0
2022-02-03,4770309574,209119346.2,2182070.638,0,15525615.38,0,25477383,4167456277,7308155.641,2164296.888,141369218.5,2925122.655,0,37256207.09,32351874,4498730.364,5440092.072,1373.476677,7308155.641,0,0
2022-02-02,3559195943,98076283.3,1760167.825,0,1679817.511,0,2177313.781,3331131752,6965302.51,2388436.857,9475250.503,3745101.187,0,2176394.565,11628051.06,6549286.655,5161496.601,195.723093,6965302.51,0,0
2022-02-01,4731228227,198917140,1845702.23,0,2037626.11,0,647594.4125,4272298205,12560048.53,9971143.59,3923765.338,90075728.99,0,2246700.461,21590211.38,12723605.4,5213116.047,139.099811,12560048.53,0,0
2022-01-31,4191344792,103901681.5,2250567.425,0,1499490.896,0,813362.6319,3884766858,20350941.19,2856200.564,4435921.401,2126651.012,0,2274403.559,22679775.99,5018288.759,1349202.695,507.926024,20350941.19,0,0
2022-01-30,3406024340,109007025,2858137.629,0,1919727.457,0,519760.9543,3052360781,9128594.912,2596564.945,4204298.273,3109165.121,0,29980223.2,9428115.849,7993284.524,1028112.148,6577.162704,9128594.912,0,0
2022-01-29,5115293353,131995170.5,2090128.227,0,2624210.727,0,1724274.074,4670713191,33531932.91,2150855.211,4996012.505,2583667.647,0,3328782.291,16437796.92,9937321.001,1104717.48,3477.748198,33531932.91,0,0
2022-01-28,6654804535,137234794.1,2429898.312,0,1547865.502,0,1416219.718,6323211643,49832181.41,3534365.56,6404403.696,3370714.419,0,2703059.476,22530881.87,4549000.466,4482526.084,533.718985,49832181.41,0,0
2022-01-27,6384978517,138109281.5,2546059.071,0,1963576.588,0,1408610.293,6063908227,25592522.56,6702180.777,7343375.527,6312683.164,0,3815200.742,18923243.28,6957305.032,8845132.493,1446.465687,25592522.56,0,0
2022-01-26,8759140951,215307488.5,25527940,0,2730302.034,0,4711378.656,7818948063,51167682.04,16753687.18,149020422.4,30300408.71,0,151831104.7,127027615.5,41372965.71,9602216.357,38532.62891,51167682.04,0,0
2022-01-25,9374904588,220089063.1,2790868.714,0,2298497.899,0,1068067.56,8612176997,335579291.2,3240527.199,12041795.81,5549554.4,0,3637561.329,25604520.38,11720728.79,8125566.645,8105.795262,335579291.2,0,0
2022-01-24,8495715283,236703764.6,1229963.16,0,7193413.054,0,9980685.304,7657319912,44192730.6,24197401.24,34823853.87,5021364.852,0,10092394.68,23836087.4,11719687.33,8718882.667,37153.39991,44192730.6,0,0
2022-01-23,4563591323,213719109.7,794679.5487,0,2786592.446,0,4266032.548,3959327155,3447681.452,2392004.261,15050850.58,2472582.911,0,8827058.251,14118386.76,5756566.799,3835348.444,11355.16778,3447681.452,0,0
2022-01-22,21028016347,279343222.2,1714599.916,0,9426516.617,0,2627367.638,20200571835,5660062.457,6379573.26,47028418.16,6702545.96,0,18255623.09,29679311.12,17976177.16,9008338.045,3668.022698,5660062.457,0,0
2022-01-21,9109400945,302812059.5,1188898.718,0,8534735.557,0,3628730.583,8217626988,19708724.93,6031996.674,29938711.18,7554119.088,0,9523529.24,35210807.54,8900499.731,5019964.201,1049.508112,19708724.93,0,0
2022-01-20,9161461696,207718996.1,1244667.182,0,4022998.659,0,1009221.348,6935909734,1183779682,1962639.745,14100136.88,4847966.056,0,3827493.565,40448502.28,10108783.98,3953596.902,5473.858922,1183779682,0,0
2022-01-19,7275092118,215450940.5,1214447.938,0,2524056.758,0,1990249.806,6667159159,29930758.3,2405647.763,8564512.326,6702381.147,0,11677905.24,45984802.73,6671673.79,2692266.403,1505.83877,29930758.3,0,0
2022-01-18,8208748802,214663543.2,654503.0409,0,2180917.593,0,542892.323,7020486175,1469294.583,8332485.28,8867857.137,6970420.855,0,2335736.864,11793345.05,7084584.659,5217659.39,929.029979,1469294.583,0,0
2022-01-17,8715929657,186667156.6,803309.4629,0,3600565.06,0,1982996.161,6676842133,1408686450,5201775.524,14051939.18,14494990.44,0,3055673.459,21554226.68,17263108.84,4756674.165,5990.293249,1408686450,0,0
2022-01-16,4887013196,127273112.2,678437.2247,0,1458079.528,0,557079.1456,4546622136,212356.6504,16307601.94,3130684.651,2368847.329,0,1218077.376,11412880.77,7633917.194,3389595.563,3467.803048,212356.6504,0,0
2022-01-15,5145373434,152287108,693305.652,0,1133246.826,0,313893.1415,4763948387,236134.122,5830219.114,2767749.955,3659922.173,0,1319435.363,9364907.364,5309638.112,4519854.907,1216.588057,236134.122,0,0
2022-01-14,6601846146,163256249,1089334.878,0,1978497.062,0,636689.7442,6182446167,758022.2962,3109305.313,9743510.701,2451733.565,0,1782967.327,13810332.66,10052098.67,9339447.437,28564.38409,758022.2962,0,0
2022-01-13,7342892647,458831924,311871.3636,0,1889539.013,0,1032917.108,6635561360,300817.7809,4269639.662,12081330.51,5342482.818,0,3647997.944,13327995.49,15427945.54,8159562.571,5839.258277,300817.7809,0,0
2022-01-12,7763959267,204470010.5,278025.4469,0,3862352.282,0,832249.3061,7257364058,67778317.03,3607759.735,4737895.323,3138226.148,0,2341222.435,18517027.78,13241304.6,3066408.305,3941.604335,67778317.03,0,0
2022-01-11,7323166106,185917226.9,426834.7204,0,1920653.185,0,602690.4147,6954779879,22266313.17,1759835.476,7663093.946,4071703.181,0,2784433.524,72218648.45,7991972.15,2267672.98,14142.45321,22266313.17,0,0
2022-01-10,7970270435,225176730.8,478459.5543,0,4639682.645,0,3140401.639,7174519783,429777.1323,4428596.191,18861982.2,17411728.09,0,6007319.513,315534083.8,14200437.62,3460017.776,2229.161537,429777.1323,0,0
2022-01-09,4760340381,135566254.7,252363.9085,0,1200074.046,0,869936.7211,3918125151,1972054.144,2339243.807,9030690.859,2592047.172,0,2463143.286,577273792.6,6425021.961,2213909.959,1741.207069,1972054.144,0,0
2022-01-08,5183818348,160029870.2,502808.6236,0,2525095.798,0,1434299.756,4832608816,7878413.46,2818155.199,13585188.89,1992533.445,0,4952996.239,67782628.88,8332947.447,4004382.079,1970.525322,7878413.46,0,0
2022-01-07,10370907222,167341953,514776.5881,0,2435510.532,0,4349142.146,10068955240,5265162.31,2895543.593,14987356.86,3112752.306,0,10670633.66,13096982.66,15107251.87,5038031.074,470.271031,5265162.31,0,0
2022-01-06,8151073016,193328663.9,442046.9149,0,2100654.51,0,1989699.117,7646320791,958885.0077,2839896.007,10843980.64,5377192.171,0,5177199.562,25004738.23,82061892.35,2901749.085,1912.204366,958885.0077,0,0
2022-01-05,8811643196,250650624.9,429746.5921,0,2338112.399,0,1252765.559,8368198175,29738486.91,4809108.675,15242434.95,4214871.377,0,6390385.153,9414461.844,4557929.674,3641437.693,4470.524043,29738486.91,0,0
2022-01-04,8204563006,154545605.9,369034.7191,0,1567168.93,0,533088.3474,7676812632,162610465.5,1876347.103,6650383.256,14727709.24,0,1258400.15,4457497.417,7343015.879,5295166.574,3446.034002,162610465.5,0,0
2022-01-03,7949488153,156009446.9,368686.7005,0,1963291.872,0,492512.3749,5509743418,1486004576,3866467.661,4816880.816,7641407.123,0,1925467.306,4998972.215,4502667.157,8735443.295,2765.305426,1486004576,0,0
2022-01-02,3908038743,150103831.6,362329.4408,0,1825286.678,0,473880.0554,3600524793,563205.2425,3231495.288,3879815.065,6881278.512,0,2738269.683,4507963.925,5089583.76,1462358.936,3003.505916,563205.2425,0,0
2022-01-01,3594824067,195381914.5,550298.1502,0,1029808.315,0,358611.4824,3226719535,820248.6584,4329185.186,3910582.171,1610758.866,0,1063142.548,16718817.99,5145222.111,3275217.963,4024.512812,820248.6584,0,0
2021-12-31,9160901118,270950622.6,512983.6147,0,3383856.896,0,1033295.937,8451560937,1746127.744,4092427.511,9520500.392,2956248.736,0,4252463.614,12861650.37,9544327.731,2186924.666,4144.226617,1746127.744,0,0
2021-12-30,10409778242,234420786.3,1089703.328,0,1991475.779,0,1142776.302,9395058586,764626.4459,5542440.201,5318369.059,2405739.587,0,23346463.39,196700679.4,8973049.637,2576629.413,21367.14221,764626.4459,0,0
2021-12-29,9754896024,178940083.4,1681929.33,0,5351626.854,0,1479839.483,8162742346,1705025.229,3969061.897,15777309.3,2842926.882,0,38649945.12,816854033.6,11288455.26,2827424.344,9226.708254,1705025.229,0,0
2021-12-28,7722630242,157567570.1,1086972.3,0,1880440.919,0,1087305.175,7399057750,15734678.34,4968069.012,8784190.615,4240393.85,0,10849943.97,9089933.164,12513346.59,4226549.261,4666.385805,15734678.34,0,0
2021-12-27,18062600173,153671525.6,567759.7196,0,1924553.398,0,984114.1311,17644595135,1396116.14,7094865.418,9130333.123,24351454.4,0,7982224.417,7893831.154,38616383.06,9482768.762,3825.727897,1396116.14,0,0
2021-12-26,4224294834,131339427,863704.5555,0,7181497.639,0,543178.8845,3997455662,462647.3512,3782928.972,8032393.334,1818168.757,0,5985450.677,2498509.974,10264492.29,2762385.58,1376.021472,462647.3512,0,0
2021-12-25,5906265280,154071586,679038.2372,0,1392627.962,0,448200.5248,5567265605,435359.8343,5357062.496,8005336.192,3720171.64,0,18407462.76,2920263.201,14710336.17,2099583.325,132.474011,435359.8343,0,0
2021-12-24,13145606526,223415846.4,649107.9787,0,4143345.931,0,700466.6936,12329956014,490135.0255,11524438.32,4707190.079,4641297.243,0,129487907.4,13673255.2,17119077.08,4524160.864,9635.285093,490135.0255,0,0
2021-12-23,12649611143,182344818,926997.8386,0,3310649.642,0,940709.5697,12312775498,976629.1208,3516613.113,6837729.345,4790394.239,0,7600065.761,9673863.014,9246124.659,6088696.864,476.863832,976629.1208,0,0
2021-12-22,7595375187,184229562.1,814304.0471,0,2689942.714,0,688755.3667,7280099047,888953.7174,5562578.139,5362632.614,24366112.22,0,5649650.982,5928212.53,5563195.642,4148896.115,2338.129749,888953.7174,0,0
2021-12-21,7450770895,167564816.6,681263.6491,0,9930357.519,0,1329556.265,7124010064,2133860.579,5553517.336,5773034.507,4549249.813,0,11349985.34,23011203.99,6442073.721,3049950.352,1926.067607,2133860.579,0,0
2021-12-20,8779971040,178639741,822167.4008,0,2279350.723,0,2750725.081,8420787040,2362100.736,5380558.956,7991452.83,6686221.725,0,3765279.936,10978945.58,5465219.212,9931267.151,13141.45722,2362100.736,0,0
2021-12-19,4190692216,134194155.9,1441780.569,0,2788696.645,0,1139802.235,3836516375,3602161.188,2251691.951,9627538.699,3488239.605,0,18648108.43,4531519.13,3652714.202,30076411.18,5866.059489,3602161.188,0,0
2021-12-18,4613736497,170568791.6,1189103.037,0,2689835.233,0,808219.0039,4285716689,1195939.952,2929954.764,12378586.48,5112135.553,0,8268589.861,4554151.711,5919178.399,3621539.219,859.579959,1195939.952,0,0
2021-12-17,7742574001,264393259.8,1575480.88,0,8509561.399,0,1911038.719,7225955696,2264931.639,5685282.594,17684921.99,9643485.58,0,17551208.31,11080468.99,13576104.79,5307809.103,12864.48451,2264931.639,0,0
2021-12-16,7484325129,156932235.7,1779414.676,0,1286902.45,0,1907854.082,7101439354,4887399.058,5883653.666,8025151.734,4270127.985,0,8244434.414,4377496.936,26161188.01,10258975.98,1966.958244,4887399.058,0,0
2021-12-15,12376139058,194611293.2,1041144.577,0,2966279.629,0,2239727.935,11879702581,4000983.108,3823612.173,11679810.94,4363522.471,0,6628668.562,8260506.878,10618179.79,5180743.302,18446.2659,4000983.108,0,0
2021-12-14,9088466184,183310639.9,174308.8677,0,3304195.078,0,2080561.594,8701580162,1325072.825,7997328.296,8519143.571,7651049.816,0,9836309.636,16247981.75,36238919.96,6278798.022,44207.92892,1325072.825,0,0
2021-12-13,8550317621,243930576.5,226114.11,0,2156743.398,0,2839969.618,8126936028,2914207.399,3724357.551,9583387.643,9240450.264,0,6708613.796,5046394.842,17909510.36,5811138.939,4865.1515,2914207.399,0,0
2021-12-12,5737236557,142618120,128255.5552,0,2587232.112,0,3829783.455,5141406418,206092678.8,3795771.544,5337292.764,4932461.956,0,8600009.882,3894579.37,31381733.25,29870517.37,3666.697096,206092678.8,0,0
2021-12-11,5119332276,187899899.5,75269.26237,0,1870304.583,0,1351224.715,4727901964,0.252006,7003799.76,5513565.833,4939042.372,0,6315567.161,7891538.203,11470155.79,4358654.967,1030.15561,0.252006,0,0
2021-12-10,9884482413,212468945.7,157656.0473,0,2604128.221,0,2455588.804,9378346691,0,8341976.512,23378806.94,28445215.22,0,23190661.19,8777264.397,13448948.33,3460067.977,63232.87826,0,0,0
2021-12-09,14484483684,287934749,236940.5849,0,4780848.065,0,1566022.974,13837196835,28000003.95,5973397.251,12706290.84,18742440.83,0,40396969.39,10685013.76,21479922.59,4166693.105,2379.332572,28000003.95,0,0
2021-12-08,10594997863,211033117.7,233762.4916,0,5878439.882,0,2632869.03,9935577089,0,5871893.21,13156729.23,33908180.68,0,9442998.87,8572961.205,36110524.28,7330021.435,666.595345,0,0,0
2021-12-07,12773203925,268742919.3,224196.4157,0,15933823.6,0,2320866.459,12022072839,0,14168535.09,17657386.85,8576769.122,0,27360258.51,12570534.87,19596181.58,6174825.568,1510.800518,0,0,0
2021-12-06,14456911162,342408142.2,281312.7757,0,14139806.61,0,3801672.167,13493486248,0,20557973.83,23469947.16,21153047.56,0,25958711.52,18317225.42,34902556.47,18524761.25,1978.667503,0,0,0
2021-12-05,9416995455,210591248.5,256691.3771,0,5585313.024,0,1775935.695,8990668196,0,8844523.612,20869415.33,5060447.643,0,17376405.14,8108783.43,23484372.37,5906084.917,6943.684821,0,0,0
2021-12-04,15499174760,349161224.6,307853.8074,0,12773002.35,0,6499343.016,14699367909,0,16968618.87,38896898.33,12323291.12,0,31259069.72,16903408.97,28959189.5,5915168.739,3754.23419,0,0,0
2021-12-03,10522095030,355556437.7,180352.6349,0,6717868.899,0,1789015.654,9953535389,0,11329390.83,22148728.65,11402173.82,0,18639721.31,7084182.532,22204009.41,8442331.478,83622.16053,0,0,0
2021-12-02,8344621858,277197500.4,405903.4709,0,2239957.673,0,1473524.675,7883852631,0,31784381.33,6382683.286,3897198.72,0,3465816.401,4144247.926,38862246.9,4202399.866,4166.166073,0,0,0
2021-12-01,11284149863,273861624.4,121538.6213,0,3653253.989,0,4130772.485,8873216381,1980000000,9415093.295,7474000.237,3766726.391,0,3231384.302,3476684.721,43812157.75,3948844.162,5021.960565,1980000000,0,0
2021-11-30,20463828993,258034713.7,199889.2892,0,4318004.271,0,2395847.981,19769617632,0,76583091.74,11829418.02,10546629.81,0,5730452.67,11028979.17,45696099.27,7210818.274,3734.260032,0,0,0
2021-11-29,8176127287,223967762.4,243267.3509,0,6699659.118,0,1500104.542,7756371710,0,5656994.739,5171141.169,5235928.365,0,2413131.343,5975491.152,46619424.55,3682426.226,9782.237879,0,0,0
2021-11-28,5475727739,191660045.1,389578.9585,0,4177106.986,0,1095127.074,5079553704,0,8651781.473,13269627.58,8474052.984,0,5216881.089,4158360.794,35188542.5,4262773.57,2612.405681,0,0,0
2021-11-27,6050204348,233171008.7,95580.38779,0,1733399.76,0,497911.3465,5638147342,0,9730754.926,11747931.24,4112899.114,0,4747507.124,18929381.9,13906695.09,4315964.964,795.11964,0,0,0
2021-11-26,13204089105,381526318.4,242446.2904,0,5721822.437,0,4879493.723,12569811034,0,7128661.986,26105355,7932833.552,0,9719591.842,12866851.07,34339890.78,8715185.158,2325.570551,0,0,0
2021-11-25,8228090814,249582294.3,191597.4186,0,4784537.339,0,1118075.276,7777216875,0,11596748.16,9198480.499,5821466.686,0,2784450.464,6729596.641,25368422.18,4149151.363,6050.340046,0,0,0
2021-11-24,8221528871,283380317.2,541203.7661,0,7449614.006,0,938135.8991,7762285843,0,8882782.817,13101458.35,7325012.286,0,4460043.012,8095821.764,12169354.98,6564934.129,1943.060007,0,0,0
2021-11-23,8529045702,250232878,153634.1025,0,3991024.705,0,1393049.957,8101123666,0,10531690.68,10914023.3,13364590.23,0,2675826.213,9887562.077,15965349.53,3854482.649,4662.068294,0,0,0
2021-11-22,8522061483,320087680.2,151692.4559,0,5048011.863,0,1000348.759,8055165389,0,7214996.363,23266019.22,6947031.791,0,4129839.873,20320062.25,34842501.45,6521301.103,1886.102765,0,0,0
2021-11-21,5399469679,240139296.7,247479.7106,0,4715991.989,0,1085796.71,4887212226,0,42017049.56,10227491.21,7837326.081,0,3700576.269,123152324.4,20075958.11,4410772.702,6522.669911,0,0,0
2021-11-20,6078207585,197992640.2,274556.4547,0,2653617.705,0,697870.2019,5773467621,0,10247057.38,9803284.058,4495664.627,0,3379990.784,2594239.602,21093851.22,8177959.699,451.723698,0,0,0
2021-11-19,19433085298,245542738.2,272774.7585,0,3562597.326,0,2967855.908,7062143483,0,26688727.76,14192011.78,6627640.16,0,5450202.532,18565159.04,365597261.6,4792919.305,17082.02268,0,0,0
2021-11-18,10156086157,334987921,436801.5131,0,4667502.763,0,3062592.176,9601993527,0,20070126.7,19113011.42,6578678.474,0,8585469.935,40832595,20163494.26,7877668.011,11293.68499,0,0,0
2021-11-17,9732323617,370198286.1,269043.3653,0,5020729.525,0,1297522.128,8951545451,0,26912002.88,22444437.01,14251045.64,0,8443034.695,232557414.4,17090490.73,8503848.182,20836.77569,0,0,0
2021-11-16,11409007450,422353146.4,171433.6672,0,10253726.34,0,3373958.366,10658085273,0,33219569.72,35689415.26,19059854.13,0,16924990.13,37328849.31,59328106.16,9778479.827,5014.361239,0,0,0
2021-11-15,9768695970,531065061,281038.285,0,23239091.33,0,6972940.641,8822576234,0,101709669.1,28565142.67,13954848.14,0,17680632.56,17752337.86,80219214.63,20998694.3,27704.39571,0,0,0
2021-11-14,5285215482,271261593.8,152586.7149,0,12275888.06,0,2141110.651,4837044211,0,50948399.29,15404958.92,10089358.71,0,6443315.627,8855019.78,20672347.08,9124645.753,24024.25326,0,0,0
2021-11-13,5613251086,219515705.7,150525.503,0,7903589.94,0,5170956.078,5250052516,0,6122572.297,11366010.55,7823959.417,0,4195068.438,6177346.16,13890693.3,42384706.39,6691.008589,0,0,0
2021-11-12,10061418142,209354451.7,110342.6151,0,2701204.883,0,994770.2718,9693436460,0,4761248.583,16926607.4,6802575.892,0,4724460.725,42028191.16,23131023.9,10650338.17,940.454288,0,0,0
2021-11-11,9602742577,223984480.2,153122.5849,0,2982238.375,0,704598.2309,9184475619,0,6823204.542,15428896.8,10533284.25,0,3477340.065,12860997.24,66953435.29,7983738.192,5671.725801,0,0,0
2021-11-10,11687092925,338941772.9,256288.3581,0,15876301.38,0,2722878.087,11092378431,0,11751663.19,47815147.12,27016814.99,0,14111488.3,18633458.03,26258019.42,10704624.36,25980.06994,0,0,0
2021-11-09,18189209090,317912301.4,220670.5539,0,10752538.47,0,2551740.999,17674709160,0,11880079.77,22512160.67,17464902.14,0,8844854.683,25754851.46,9193233.172,10320253.36,8425.609213,0,0,0
